CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2
13723.0,217,1,199.85000000000002,3,-1.79654955776122,0.26476483349107205
13725.0,50,8,1980.56,2,1.2053307534002775,0.7543719985714626
13726.0,39,2,1079.6599999999999,2,0.01667919146847088,-0.04234541121679336
13727.0,29,2,333.48,0,-0.4299026215245941,-0.6513475906941616
13728.0,37,6,1016.14,2,0.7739719180497876,0.22866297930618468
13730.0,136,2,752.6,3,-0.6248007416200141,0.6070631164501462
13731.0,219,2,610.59,3,-0.9048724779211395,0.8314066775122197
13732.0,28,1,491.86,0,-0.5997666056063579,-0.6876235064266015
13735.0,25,4,2885.2400000000002,2,1.1095403286506633,0.2381705167959386
13736.0,5,2,731.9,0,0.5573334676069376,-1.3864010836868799
13737.0,200,1,339.59999999999997,3,-1.514899696382716,0.40541304472639694
13739.0,18,1,216.9,0,-0.8254950200349134,-1.2526229305487988
13740.0,241,1,350.75,3,-1.5705477507616856,0.5348242677368494
13741.0,72,3,668.4300000000001,2,-0.18022250066740467,0.27539434362755394
13742.0,17,12,3131.02,1,2.153160536435442,0.401901541291438
13743.0,3,7,1341.6,1,1.8867573832577664,-1.0463902048494378
13744.0,95,2,1156.36,2,-0.28531493799193813,0.5376563258683419
13745.0,162,1,300.04,3,-1.4934136753360483,0.2276399352779263
13747.0,374,1,79.6,3,-2.4371008010008723,0.27653180189805376
13748.0,96,5,948.25,2,0.24365962118421589,0.7384531130347055
13750.0,54,5,1647.26,2,0.722314851687803,0.579456281474899
13751.0,288,1,296.25,3,-1.7182560997448901,0.586115359260324
13752.0,124,6,1186.28,2,0.392369286195711,1.0398634362815657
13753.0,288,1,741.26,3,-1.2839971907892251,0.9190082215282783
13754.0,152,2,282.59999999999997,3,-1.1307695357888283,0.3215856735881287
13755.0,4,9,2161.35,1,2.229495896747201,-0.6458069230917368
13756.0,2,14,5189.52,1,3.2069831880171167,-0.49535282726282676
13758.0,12,7,3190.55,1,1.8472703649668731,0.015877679780727957
13759.0,33,2,659.4100000000001,0,-0.1549116320354949,-0.3245276212038274
13760.0,54,2,286.79,3,-0.732862687544125,-0.32174070472798083
13761.0,50,2,1070.65,2,-0.08012804388983484,0.10863994899103888
13762.0,219,1,306.72,3,-1.5975876723325506,0.42574965286028965
13763.0,63,1,1714.96,2,-0.3102635481723216,0.26805356426958743
13764.0,71,3,1521.76,2,0.21504588069888436,0.5656124403225964
13767.0,2,37,17220.36,1,4.616928861549865,0.2980833274709041
13769.0,2,10,2796.51,1,2.6331151844014644,-0.8393725174737827
13771.0,64,4,2634.45,2,0.7162732191364813,0.7860438682482194
13772.0,34,3,1132.13,2,0.3504305285823341,0.0007795291455183484
13774.0,82,1,345.0,3,-1.1694651298185863,-0.1496265662483227
13777.0,1,33,25977.16,1,4.8663372612848095,0.14782280771000283
13778.0,103,1,178.7,3,-1.566543346998615,-0.24494688793467717
13780.0,7,2,360.01,0,0.11138522562590662,-1.4615918557715835
13781.0,251,1,127.84,3,-2.0626187028752594,0.1951469264181484
13782.0,13,6,912.0,2,1.1042717643495503,-0.44370907565228174
13784.0,10,11,2462.79,1,2.155063276655177,-0.02838627962337029
13786.0,367,1,230.39999999999998,3,-1.9294330649138418,0.6482318416516216
13787.0,76,2,309.04,3,-0.8260962236727238,-0.08132316105931336
13790.0,4,1,348.8,0,-0.09075726217634096,-1.9268504337282817
13791.0,128,2,1516.0,2,-0.26981147427088054,0.8234173327262179
13792.0,66,2,195.55,3,-0.9892241223880641,-0.33532190686446395
13798.0,1,57,37153.85,1,5.519257769009051,0.4832079809484526
13799.0,117,2,688.86,3,-0.6096879302090208,0.4802601359175025
13800.0,310,1,558.32,3,-1.446314528468788,0.862585287415744
13801.0,67,1,324.8,3,-1.1218420103025557,-0.29788862045668346
13802.0,139,3,4599.42,2,0.48560250930361665,1.3894053711445984
13803.0,255,1,277.07,3,-1.7035762895313842,0.4849782768898529
13804.0,31,7,2635.79,2,1.4124534764451424,0.5175285407893477
13805.0,52,2,924.6,2,-0.16435201684462594,0.07973157382030795
13806.0,64,1,256.38,3,-1.216462732933397,-0.4122464385596186
13807.0,367,1,112.6,3,-2.26704744511709,0.3894244457620075
13808.0,6,5,1747.66,1,1.5380816791535579,-0.7060028649186297
13809.0,305,1,155.05,3,-2.0458860430635135,0.3879439926131971
13810.0,29,3,1499.01,2,0.5424356179203693,0.005078390329821999
13811.0,184,3,814.5,2,-0.4418919074188466,0.9367590267637006
13812.0,42,3,539.0,2,-0.07994002858070944,-0.13832093710789317
13813.0,40,4,1366.8600000000001,2,0.5811563999672238,0.2553202403685558
13814.0,92,2,1579.12,2,-0.1254324621774533,0.6307895329845296
13815.0,22,4,4027.36,2,1.3146009945457746,0.28172078964449065
13816.0,24,2,571.6700000000001,0,-0.10506152832418986,-0.5713323125624282
13817.0,29,2,382.98,0,-0.3644105069090856,-0.6011428463798352
13819.0,302,3,1140.35,2,-0.4708981603558676,1.3718523763393407
13821.0,145,2,385.64,3,-0.9658023093257958,0.4046361274041291
13822.0,6,2,632.0,0,0.4288919057981727,-1.341973610929173
13823.0,19,2,957.66,0,0.2246986678846188,-0.5253855389588262
13824.0,33,5,1698.94,2,0.9207535789319214,0.285743968613352
13826.0,176,1,189.5,3,-1.7420427639560734,0.1134257018140847
13827.0,58,3,412.05,2,-0.32799384635158707,-0.03524882102621768
13828.0,22,1,209.49,0,-0.9149187437570602,-1.144077121581651
13831.0,16,6,2202.99,1,1.4482831100332836,-2.7718421666079353e-05
13832.0,19,1,52.199999999999996,0,-1.514178306861094,-1.7330060519093453
13833.0,159,1,384.8,3,-1.3685946895475618,0.3061041703690575
13835.0,25,4,834.57,2,0.5213093346852982,-0.21275379406453437
13837.0,212,2,271.24,3,-1.276594383973224,0.5164804114014386
13838.0,6,4,691.73,0,0.9337571773087193,-1.1128935661364527
13841.0,253,1,85.0,3,-2.2574576765404033,0.053115458985083956
13842.0,59,9,3385.62,2,1.4928608408980257,1.0928550116666322
13844.0,11,1,361.62,0,-0.40820968243939904,-1.3586986657858395
13845.0,65,1,312.98,3,-1.1279707839291409,-0.3302585825412761
13846.0,25,3,865.0600000000001,2,0.33646815239913247,-0.28545683803044586
13848.0,92,3,1255.0,2,0.025857265888759886,0.6578186648545916
13849.0,52,2,1537.95,2,0.07690772888360811,0.2646757295974556
13850.0,129,1,1595.48,2,-0.6153001779684615,0.6910939685020666
13851.0,96,3,2651.46,2,0.36450655983514324,0.9564540526125754
13853.0,57,1,1090.14,2,-0.4874931302495544,0.04094580973522502
13854.0,9,25,8109.5199999999995,1,3.456275399479437,0.6416901804627194
13856.0,169,3,388.5,3,-0.7602323537566137,0.6143472987860651
13858.0,57,1,216.17,3,-1.2535331962482983,-0.5462828341065742
13859.0,326,1,201.16,3,-1.9484002624241852,0.5241997827419675
13860.0,1,5,1245.9,1,1.8563030293284213,-1.6232927861354802
13862.0,18,8,2209.36,1,1.6344822749053494,0.16810544187092694
13863.0,248,1,305.78,3,-1.6463554153303128,0.5031435980667058
13865.0,58,4,501.56,2,-0.0330670841828312,0.12184328906080896
13866.0,74,1,145.67000000000002,3,-1.53800744303154,-0.5260898755569319
13867.0,31,3,1015.29,2,0.3330317810020922,-0.09562268337354062
13868.0,7,2,3192.54,0,1.1458608361514917,-0.6685867156757487
13869.0,123,4,3104.95,2,0.5474148240214404,1.2553035785200266
13870.0,2,8,2770.94,1,2.44723756386523,-0.9198182708967338
13871.0,23,13,6403.25,1,2.4496944096181683,0.8729675892730115
13873.0,120,3,389.6,3,-0.6289708022925463,0.399803828785671
13874.0,358,1,540.45,3,-1.5165684175911154,0.9417729121286671
13875.0,54,5,1786.79,2,0.7608755436859654,0.6090160184557052
13876.0,64,1,122.7,3,-1.5641514831682835,-0.6787766141233302
13877.0,86,1,117.24,3,-1.6969688084238008,-0.5103701487728826
13878.0,55,1,1281.53,2,-0.3973937723633346,0.07748649225419596
13880.0,21,13,3219.77,1,2.1567758494071065,0.5677690021180976
13881.0,4,20,17159.52,1,3.8835870450807066,0.3927876127335288
13882.0,3,5,1191.13,1,1.5701231527208481,-1.2001686182025502
13883.0,11,5,2674.48,1,1.5339307478099313,-0.20956962448841598
13884.0,7,5,787.6,0,1.1091632724729439,-0.9110267692943601
13885.0,189,2,506.8,3,-0.9371038842199653,0.6708067901910643
13886.0,71,1,243.56,3,-1.2797907212032107,-0.36598626848140564
13887.0,204,1,349.55,3,-1.5087653446509752,0.42838083659496423
13888.0,120,2,605.63,3,-0.6802920941129277,0.44940819410362864
13889.0,93,1,416.90000000000003,3,-1.1274276373978755,-0.0020405423102988376
13890.0,1,10,1883.8100000000002,1,2.600655912522817,-1.2400952431413528
13892.0,27,4,632.97,2,0.3619663993762739,-0.266209066943803
13893.0,298,1,821.1,3,-1.2485160576414362,0.9777387145628784
13894.0,24,3,564.62,0,0.14928835155173256,-0.4652996456717256
13895.0,28,4,2593.07,2,1.0171678322782585,0.268580644409204
13897.0,50,1,311.16,3,-1.0322081871478646,-0.49584026250389795
13898.0,326,1,155.93,3,-2.0685806953926846,0.43207223510984666
13899.0,16,2,388.52,0,-0.14057573626477657,-0.9560411140413955
13900.0,183,3,740.95,2,-0.48467359757122364,0.8989395144248993
13901.0,72,5,2867.2,2,0.8770023514249271,0.9604760634723285
13904.0,37,2,332.64,0,-0.5214243634603672,-0.5023887836422057
13908.0,80,4,2369.55,2,0.581915143113586,0.8870313449229018
13911.0,57,9,2580.91,2,1.3770726374403492,0.9726698778944946
13914.0,12,2,626.45,0,0.1881666398487007,-0.9526983326570653
13917.0,50,2,272.04,3,-0.7289764211073836,-0.3887522495692881
13918.0,50,2,1212.8400000000001,2,-0.02100608525376944,0.15396147867612528
13919.0,59,2,384.81,3,-0.627018639911908,-0.15994912354450264
13922.0,352,1,172.25,3,-2.0508673214600583,0.5165688111423165
13923.0,54,1,351.13,3,-1.0038869382056756,-0.4041391793251611
13924.0,2,6,1838.8500000000001,1,2.0254122280074016,-1.1654779756419376
13925.0,93,4,678.25,2,-0.06807654404418494,0.5267330787518758
13926.0,23,1,223.85000000000002,0,-0.8998644775791274,-1.0930868305738188
13927.0,75,1,348.99,3,-1.1303567949587865,-0.2013168150776283
13928.0,11,4,464.57,0,0.5392271537718096,-0.9157159326489054
13929.0,169,2,842.65,3,-0.6537050400636016,0.7849547638924105
13930.0,58,2,337.34,3,-0.6828997300868694,-0.21836540088365994
13931.0,96,2,1237.53,2,-0.257109071048901,0.5688839329610236
13932.0,295,1,307.4,3,-1.7099269416458243,0.6146844417839625
13933.0,109,2,608.7900000000001,3,-0.6414068303519371,0.3908703055626181
13934.0,264,1,922.1,3,-1.1474021670916625,0.9433563750663863
13936.0,180,1,376.58,3,-1.42593864310103,0.37645834425164443
13937.0,169,1,158.85,3,-1.809864889370215,0.024031757382180975
13938.0,35,1,71.66,3,-1.5908545444734814,-1.246943679725267
13939.0,23,3,568.55,0,0.16817291404475437,-0.4886625511094397
13940.0,17,4,839.14,0,0.6644120705299733,-0.443911866580475
13941.0,22,5,5112.96,1,1.5927541708644524,0.4385760767236444
13946.0,79,3,561.5699999999999,2,-0.2977388056961329,0.27018598111923847
13947.0,65,1,90.6,3,-1.7125489290938365,-0.7783827037738352
13948.0,361,1,102.0,3,-2.307248705389896,0.34336944010288983
13949.0,3,6,2427.32,1,2.0471743387866064,-0.8821327802846811
13950.0,11,4,745.06,0,0.7629908568782988,-0.7441838395528009
13951.0,176,3,674.45,2,-0.5144128244481161,0.8401899470595444
13952.0,218,2,3251.071,2,-0.11019145182137689,1.4363678704303826
13953.0,7,7,3515.68,1,2.078826776014201,-0.25665117911425567
13954.0,2,2,439.92,0,0.5810650656879365,-2.010712047870266
13955.0,154,2,322.96,3,-1.0725928694058862,0.3782208628272016
13956.0,5,5,1026.42,0,1.3446285235140876,-0.9971874027138148
13959.0,79,3,598.2,2,-0.26780523339479534,0.29313236714793445
13960.0,21,2,230.22,0,-0.48658838101875024,-0.9822953481712786
13962.0,22,2,169.55,0,-0.6479945943695095,-1.0648216900413714
13963.0,308,4,664.54,2,-0.5324912760203465,1.2738203697663575
13967.0,146,1,80.7,3,-2.0728168886981773,-0.31228601623136293
13969.0,7,18,9053.94,1,3.310087316337179,0.41976321559342805
13971.0,19,8,2758.26,1,1.720137302008873,0.2813122097948804
13972.0,71,2,190.25,3,-1.0296981063949613,-0.2996335030854784
13973.0,287,1,264.7,3,-1.770177068486279,0.5431009894372167
13974.0,49,1,413.59000000000003,3,-0.8899805799950495,-0.40516762742228374
13975.0,31,6,2526.28,2,1.2715361326999342,0.4507900426081942
13976.0,207,1,357.98,3,-1.5030402808819892,0.44623615752291457
13978.0,15,2,196.79000000000002,0,-0.4390064361538194,-1.2410063476036353
13979.0,73,1,869.87,3,-0.6875863222991525,0.11338105788828726
13980.0,60,1,200.14,3,-1.309190719423893,-0.542202434846645
13982.0,39,4,1871.81,2,0.739687093841348,0.35395774235465055
13983.0,30,12,2603.43,1,1.8579003495378117,0.6794586087191778
13984.0,27,5,920.51,2,0.7043702621613763,-0.06010068573256609
13985.0,4,15,7060.13,1,3.2162148393270513,-0.03472754831720314
13986.0,17,1,320.46,0,-0.6203184125755039,-1.1454561288509268
13988.0,20,6,4147.96,1,1.6677230175564455,0.3640598541583079
13989.0,66,2,1266.08,2,-0.10490365614156572,0.3425777633550442
13990.0,213,1,311.3,3,-1.5800107454617176,0.41359252029866067
13991.0,12,6,855.97,2,1.1025361081236011,-0.5137329353373203
13992.0,30,1,76.8,3,-1.5012810818378968,-1.3168850736174875
13993.0,43,9,3466.36,1,1.6225573307491639,0.9047835871350045
13994.0,4,6,2313.14,1,1.9390527590120066,-0.7581765032143686
13995.0,15,5,1393.69,2,1.1148634504576083,-0.26415408450127986
13999.0,10,12,3901.81,1,2.445751334755709,0.1697007254501387
14000.0,211,1,635.66,3,-1.2384253334043507,0.6667403294491254
14001.0,46,3,2043.0800000000002,2,0.5177405165344648,0.4022958066429423
14002.0,134,2,529.73,3,-0.7855569983994998,0.4701994211578592
14004.0,43,7,4582.64,2,1.553151361542234,0.9205705146952301
14005.0,10,5,2874.72,1,1.601428586243816,-0.23848131440555012
14006.0,116,3,962.19,2,-0.1878262236540372,0.7068146405819121
14009.0,198,2,695.61,3,-0.804770196390377,0.8151500373016699
14012.0,278,1,328.8,3,-1.6554895870924171,0.6015887563733812
14013.0,110,3,473.02,3,-0.5041556208833929,0.41552645105158514
14014.0,77,1,505.18,3,-0.9651850776120787,-0.05062237378679914
14015.0,53,1,917.34,3,-0.5420021275717316,-0.06707741489587458
14016.0,162,4,4341.21,2,0.601916756977725,1.5505714199663234
14019.0,47,3,1421.61,2,0.3376983985519958,0.28379483459715305
14020.0,17,2,642.8,0,0.07602372276634999,-0.7370187749467645
14021.0,155,3,631.9,2,-0.49703005831768027,0.7364489767730362
14022.0,225,1,440.0,3,-1.4371060753030684,0.5737126294008016
14023.0,7,2,584.07,0,0.3405027577048375,-1.2859556408855188
14024.0,122,2,327.7,3,-0.9773386882756901,0.23689513928932565
14027.0,61,1,104.82,3,-1.6201794917711578,-0.7655267921242562
14029.0,63,2,467.66,3,-0.5593675936672219,-0.04826631482336313
14030.0,18,8,2360.09,1,1.6657863585425137,0.19210243027517634
14031.0,7,19,17286.86,1,3.6633642512242997,0.6747182074574287
14032.0,2,11,2975.59,1,2.741267107009537,-0.783368089461523
14034.0,22,3,651.8199999999999,0,0.2491882733832601,-0.4660080832979594
14035.0,29,5,1428.02,2,0.8861996046435083,0.14323746865621625
14036.0,285,1,626.65,3,-1.3595972915567451,0.8513824650069636
14037.0,176,2,147.20000000000002,3,-1.4944226054064251,0.17788313927595203
14038.0,78,3,1560.38,2,0.19147725443768396,0.6335480019580955
14039.0,33,1,152.2,0,-1.2150326949111316,-1.011829509426274
14040.0,41,12,3614.92,1,1.8975678839716235,0.9913609808710946
14041.0,266,1,141.41,3,-2.0371932640180788,0.2682325218408291
14044.0,27,4,652.82,2,0.37659651220013296,-0.25499395993552104
14045.0,109,4,1659.75,2,0.2961105807916064,0.951611500324946
14046.0,284,1,154.99,3,-2.018901468936366,0.3427283769570442
14047.0,9,5,1308.6100000000001,2,1.2645919878558876,-0.5850389154452368
14048.0,305,1,409.93,3,-1.5864196870115777,0.7401603023482992
14049.0,17,4,5681.72,2,1.5715402122409263,0.25147164153034984
14050.0,32,2,746.36,0,-0.08481091845677377,-0.2984618168328291
14051.0,1,23,15610.390000000001,1,4.309610874177821,-0.17126068000774833
14052.0,20,1,225.36,0,-0.8456635420544628,-1.175312695730506
14053.0,124,2,260.25,3,-1.0924872658531402,0.16357580034357447
14054.0,65,1,92.46,3,-1.7030097099681984,-0.7710701584395975
14055.0,106,1,725.6400000000001,3,-0.9144177085779653,0.2813177288591491
14056.0,1,23,8214.65,1,4.004978733720138,-0.404784651731549
14057.0,24,17,6217.96,1,2.647494650797147,0.9847341995946034
14059.0,267,1,183.6,3,-1.91548900404682,0.3649933853645129
14060.0,5,19,6140.42,1,3.2821740660738374,0.11584374145227286
14062.0,10,12,10464.85,1,2.9138420494289643,0.5285282695605598
14064.0,29,5,1353.74,2,0.8608692643937442,0.12381981413245832
14066.0,267,1,152.55,3,-2.0028816911741876,0.29800016735758544
14067.0,64,2,374.7,3,-0.6702052580055673,-0.11886052322672393
14068.0,320,1,265.85,3,-1.8095800811303229,0.6134501598076952
14071.0,4,8,1438.82,1,1.941207629407711,-0.8342264964762446
14073.0,32,1,151.04,0,-1.2072320800394871,-1.0335215236065403
14075.0,5,3,942.26,0,0.9373020583357374,-1.1840720107862452
14076.0,129,1,122.47,3,-1.8298989563944172,-0.23998943708595044
14077.0,41,5,499.41999999999996,2,0.2596999665065032,-0.02513448027289952
14078.0,102,6,1049.37,2,0.40820043842236975,0.8725585636471304
14079.0,125,1,375.1,3,-1.2893932456009551,0.1453806656218077
14080.0,33,1,45.599999999999994,3,-1.779796982176419,-1.444764784252511
14081.0,302,2,934.52,3,-0.8254942598372773,1.188973269944919
14082.0,365,1,182.25,3,-2.038057902638791,0.5599111120466932
14083.0,4,9,1018.43,1,1.8726687347049549,-0.919342394345181
14085.0,2,18,4448.54,1,3.3477188718242408,-0.46055522511690045
14087.0,3,1,194.42,0,-0.2817689651104335,-2.2801153850178077
14088.0,10,13,50491.81,1,3.7276590883335765,1.1294687966367112
14089.0,57,1,161.0,3,-1.3926117317849078,-0.6528972312323775
14090.0,325,1,76.32000000000001,3,-2.403308280383817,0.1726387800287497
14092.0,8,14,4076.91,1,2.672702038996794,0.11342282495951805
14093.0,12,1,442.85,0,-0.3428772384136286,-1.2344218557282833
14096.0,4,17,65164.79,1,4.377329713521259,0.8189399497363019
14098.0,37,1,147.35,3,-1.2727997965128732,-0.9530133940818785
14099.0,16,11,3104.17,1,2.098512144711616,0.33177490933487486
14100.0,138,1,194.9,3,-1.6364297289546585,-0.02963177536047935
14101.0,74,6,5976.79,2,1.3545961346725826,1.3039816927523813
14102.0,5,5,1360.28,1,1.4781505000126212,-0.8948325355697783
14104.0,155,2,216.20999999999998,3,-1.2647479829072945,0.23688020900503098
14105.0,239,1,1266.23,3,-0.9591809053410342,0.9957915297281386
14107.0,52,7,2703.23,2,1.231637654939142,0.8466104223978306
14108.0,31,2,597.91,0,-0.17813136636182,-0.3985224770390466
14109.0,73,1,144.2,3,-1.537658275330292,-0.5382644921334321
14110.0,4,12,5683.15,1,2.9254532126508277,-0.19342037514384186
14111.0,14,4,692.85,0,0.6432959991652135,-0.6290993703816753
14112.0,23,7,2915.15,1,1.570168675495407,0.37176651102555536
14113.0,4,4,1840.42,1,1.526259050805865,-0.9705835193313312
14114.0,274,2,386.53,3,-1.2066550753434997,0.8069068857605344
14116.0,20,5,1382.74,2,1.007212186875313,-0.09461191533675069
14117.0,144,1,90.0,3,-2.0164248730811765,-0.2817551495864525
14121.0,4,4,2780.15,1,1.721922685733764,-0.8205922902980768
14124.0,84,1,419.58000000000004,3,-1.0859364067504478,-0.06352442701841005
14125.0,11,3,2740.43,2,1.1787152931150258,-0.35650713400338113
14126.0,8,3,706.1300000000001,0,0.6456399392082545,-1.031813266741484
14127.0,123,3,709.71,2,-0.35428218055440514,0.6330753973742057
14128.0,61,2,637.5,2,-0.40048881891245325,0.04409747821348239
14129.0,2,5,1123.8600000000001,1,1.6524893750127811,-1.4036914354245988
14130.0,319,1,483.86,3,-1.5250083839092659,0.8287041002093217
14132.0,2,11,3586.0299999999997,1,2.8297897257935625,-0.7155086919114825
14133.0,130,3,605.64,2,-0.45039905219478904,0.6102978122513619
14135.0,2,15,4690.31,1,3.217376781223598,-0.5073394797110446
14138.0,2,2,982.3800000000001,0,0.961704474002836,-1.7189226579170387
14139.0,46,1,415.82,3,-0.8637912559858445,-0.44244603363441865
14140.0,4,2,935.05,0,0.7431013405939787,-1.4129961280767607
14141.0,3,4,915.13,0,1.280237624508269,-1.3660176556056485
14142.0,373,1,311.81,3,-1.7925654511867493,0.7681426022239447
14143.0,134,1,115.8,3,-1.870673574394558,-0.23626345083390346
14145.0,47,4,3742.2,2,0.9986342419841978,0.7214610634071927
14146.0,9,5,4191.0,1,1.8166885036947167,-0.16181446197866106
14147.0,78,2,483.4,3,-0.6241527647300029,0.09725092770651289
14148.0,234,1,157.2,3,-1.93851359314934,0.22554251972014025
14149.0,221,1,446.62,3,-1.423211888685662,0.5678107243025508
14150.0,36,2,658.64,0,-0.1877761735299074,-0.2713415354206097
14152.0,75,2,621.29,3,-0.4904906084593999,0.16382737921196222
14154.0,239,2,1345.62,2,-0.5635753437586211,1.1736911634777587
14155.0,266,1,118.75,3,-2.119431988808074,0.20519021247187363
14156.0,10,55,117379.63,1,5.381969727929386,1.9690080762140072
14157.0,20,2,432.88,0,-0.17014097034683376,-0.7828351390496967
14158.0,40,1,507.66,0,-0.7171113722913113,-0.4566013954930282
14159.0,20,11,4693.01,1,2.213853610665249,0.616063017915247
14161.0,216,3,1110.52,2,-0.35590072382397503,1.150562667238505
14162.0,174,2,289.36,3,-1.1709279211044712,0.4153332252555887
14163.0,87,4,2445.91,2,0.5652868849448184,0.9511160598074339
14164.0,71,2,1631.77,2,-0.012081698956253892,0.4804477608263438
14165.0,276,1,122.53999999999999,3,-2.118696139623919,0.23983666537245693
14167.0,39,4,574.84,2,0.18003748433668842,-0.0750567384839438
14171.0,98,1,363.79,3,-1.2117298392796387,-0.01862614564255128
14173.0,11,4,450.84,0,0.5250222822648367,-0.9266050594729851
14174.0,33,1,134.46,3,-1.2734326455064848,-1.0565975644023873
14175.0,60,3,3222.3,2,0.6342426841041968,0.7332802340047332
14176.0,297,4,576.9000000000001,3,-0.5856436041319781,1.199475640091449
14177.0,86,4,559.41,2,-0.12976843173939684,0.40770901799532244
14178.0,9,7,1620.93,1,1.6263169665717394,-0.39669497467626386
14179.0,41,2,719.78,0,-0.1941477287202956,-0.15873510639920815
14180.0,11,25,4748.52,1,3.132674798092909,0.5626258347402584
14184.0,67,1,452.89,3,-0.9645000358808433,-0.17727389237638386
14185.0,331,1,197.65,3,-1.9625102960200567,0.5274494227185971
14188.0,31,6,2054.36,2,1.173453352218744,0.3756020456316802
14189.0,2,15,4654.08,1,3.2136978266577674,-0.5101596814163322
14191.0,2,13,4684.76,1,3.0960268231554897,-0.5590780714059599
14193.0,68,2,853.39,2,-0.30314902434818625,0.21787222560084352
14194.0,5,21,11349.52,1,3.659851311434103,0.37589422511834675
14195.0,202,2,1012.0,3,-0.634687337913503,0.9639787291404073
14196.0,107,1,335.52,3,-1.2832564704919505,0.007197164665468508
14198.0,18,4,701.4,0,0.558779223560096,-0.47477071772882995
14199.0,218,1,185.39999999999998,3,-1.8337287758166663,0.24050637989526877
14201.0,60,7,747.44,2,0.5683404427488237,0.46845254816268284
14204.0,2,1,161.03,0,-0.260753672788816,-2.530668409932623
14205.0,17,2,466.7,0,-0.07561903140046851,-0.8532646122473453
14206.0,239,1,328.15999999999997,3,-1.5988746806403633,0.5054170378230617
14208.0,95,1,151.74,3,-1.6130939283104095,-0.3548259552893486
14209.0,11,6,2073.43,1,1.5526288317893133,-0.24289670149581583
14210.0,106,6,1905.8400000000001,2,0.6766090668311432,1.1136305448620263
14211.0,53,9,2241.1,2,1.3374137708192158,0.8760304209010287
14212.0,90,1,1070.48,3,-0.6682336458781015,0.31990155499924944
14214.0,31,5,1004.38,2,0.6946808403356216,0.05624667904918034
14215.0,12,6,1789.72,1,1.452253886277852,-0.24564735377555302
14216.0,3,4,1839.3,1,1.611237608530667,-1.112280703249623
14217.0,2,17,2004.98,1,2.9207649161179274,-0.7711316736580354
14218.0,43,1,169.48000000000002,3,-1.2628386814551626,-0.8094853983026254
14219.0,4,1,89.94,0,-0.7300319636494799,-2.4169036733052542
14220.0,247,2,632.4,3,-0.9340230327670316,0.9201085769387599
14221.0,42,9,3432.8,1,1.6267267377194237,0.8866699467762815
14222.0,177,1,683.17,3,-1.1374774208479934,0.5820937362697265
14223.0,92,3,991.13,2,-0.086053730462972,0.5720302765763213
14224.0,110,4,1050.12,2,0.07559418782773347,0.7909573384164053
14226.0,29,5,2232.19,2,1.0980518254733864,0.3056384942091103
14227.0,26,10,3350.96,1,1.8793183199779746,0.6194707074793845
14229.0,52,3,1547.2,2,0.3399794395218426,0.3773943507583081
14231.0,184,3,925.71,2,-0.38122776565325883,0.9832627584613206
14232.0,43,5,2048.07,2,0.9108720810299443,0.5171601179007373
14233.0,49,4,1462.72,2,0.5374665962240301,0.4057799596487072
14234.0,22,4,775.46,2,0.5333418218603666,-0.3171744703141057
14235.0,75,5,3144.86,2,0.9054611978717853,1.0196232847722837
14236.0,81,2,490.86,3,-0.6311424885648191,0.12644096344608688
14237.0,373,1,161.0,3,-2.1048090012037908,0.5287838995093572
14238.0,326,1,146.85,3,-2.0968637124320684,0.4103911266705147
14239.0,43,11,2380.85,1,1.6092842797702256,0.8382382508893317
14240.0,30,2,890.34,0,0.022682259749288926,-0.27401239429138163
14241.0,184,1,213.70000000000002,3,-1.7021853759903154,0.18495567360938048
14242.0,235,2,280.55,3,-1.2998199646407316,0.5937238978940351
14243.0,9,10,2588.77,1,2.1364395512953163,-0.10410689157937725
14245.0,220,2,1693.45,2,-0.42303038772591883,1.2049795073751663
14246.0,111,3,1474.06,2,0.031110984249101865,0.8341628660808712
14247.0,278,1,136.76999999999998,3,-2.069711148185012,0.28405606276250084
14248.0,318,1,302.58,3,-1.745996588873331,0.6563984295270976
14250.0,7,3,1904.05,0,1.1609339857079655,-0.7459780706933468
14251.0,2,5,2879.7000000000003,1,2.0987296573568046,-1.061613928699393
14256.0,260,2,969.0600000000001,3,-0.7512730086845882,1.1075592286971063
14257.0,64,5,3099.7200000000003,2,0.9583454887035606,0.9152403645137368
14258.0,9,9,12669.98,1,2.8036649600918544,0.4368408959705643
14259.0,142,1,120.0,3,-1.8759079706497908,-0.18691245134566972
14261.0,51,2,1163.45,2,-0.04813826605728855,0.15116189715657605
14262.0,8,8,2618.23,1,2.000547055362873,-0.24389765416455114
14264.0,155,2,333.97,3,-1.0591908488000683,0.3944555662892689
14265.0,109,2,530.18,3,-0.7068990910764823,0.34066544924447456
14267.0,163,3,1516.24,2,-0.10123746399992063,1.0862109076824038
14270.0,332,1,492.65000000000003,3,-1.5316991518909595,0.8604870874817115
14271.0,226,1,112.32,3,-2.0836045092921434,0.08221428233410846
14272.0,74,2,437.96,3,-0.6510409306632546,0.02847572851711492
14273.0,51,4,559.97,2,0.06736828615623436,0.08176852933128607
14276.0,99,3,1119.74,2,-0.05594316939229724,0.6623807242634321
14277.0,15,3,4216.2,2,1.27316475465689,-0.01744149227866296
14280.0,197,1,134.04,3,-1.9481632459166864,0.059344052465745034
14282.0,3,15,3729.34,1,2.9986789155200717,-0.4083253554761391
